,interview__id,dcode,gtcode,gtname,clcode,clname,EA,EAname,hhmem,as1__101,as1__102,as1__103,as1__104,as1__105,as1__106,as1__107,as1__108,as1__109,as1__110,as1__111,as1__112,as1__113,as1__114,as1__115,as1__116,as1__117,as1__118,as1__119,as1__120,as1__121,as1__122,as1__123,as1__124,as1__125,as1__126,as1__127,as1__128,as1__129,as1__130,as1__131,as1__132,as2__1,as2__2,as2__3,as2__4,as2__5,as2__6,as2__7,as2__8,as2__9,as2_1,as2_2,as2_3,as2_4,as2_5,as2_6,as2_7,as2_8,as2_9,as2a,as2b,as3_1__1,as3_1__2,as3_1__3,as3,as3a,as3b,as3c,tot_wetland,as3d,as4,as4a,as4b,as4c,as4d,as5,as6a,as6b,a,area,weights
5915,e823a35e3f074ff29c6264dc5f90cfe3,11,2,Gomdar,1,Broomi_Chidoongkhar,1,NA,5.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,4.0,,,,,10.0,,2,,0,1,0,,,,,,0.0,2.7,2.0,0.0,0.7,0.0,,2,,,2.0,9.94238683127572
5916,013ba20f75724b04876cefaf48fc686a,11,2,Gomdar,1,Broomi_Chidoongkhar,1,NA,3.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,7.0,,,,,6.0,,2,,1,1,0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,,2,,,2.0,9.94238683127572
5917,80b01ac5cfa14e6cb52f57d47ce8bd97,11,2,Gomdar,1,Broomi_Chidoongkhar,1,NA,6.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,1,1,0,1.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,,2,,,2.0,9.94238683127572
5918,c7f56d73aabe47e0a2eaec5b09be0be6,11,2,Gomdar,1,Broomi_Chidoongkhar,1,NA,4.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,6.0,,,,,,,2,,0,1,1,,,,,,0.0,5.0,5.0,,,0.0,2.0,2,,,2.0,9.94238683127572
5919,f2eb3a491dbf4a11beb11cf983ffb51b,11,2,Gomdar,2,Denchhi,1,NA,3.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,1,,,,,,0.0,4.0,3.0,0.0,1.0,0.0,1.0,2,,,2.0,9.876543209876543
5920,fbe6a0db8a684386b3395c88acd14335,11,2,Gomdar,2,Denchhi,1,NA,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,1,1,0,0.5,0.5,,,0.5,0.0,1.0,1.0,,,0.0,,2,,,2.0,9.876543209876543
5921,9fc2ecc2416e490ba505a36572111293,11,2,Gomdar,2,Denchhi,1,NA,5.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,4.0,,,,,15.0,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,9.876543209876543
5922,c4b73f9de8934a98a327ab150e038e93,11,2,Gomdar,2,Denchhi,1,NA,7.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,7.0,,,,,7.0,,2,,1,1,1,1.0,1.0,,,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2,,,2.0,9.876543209876543
5923,bc5c25b5546d494fac431d2edbfd96e3,11,2,Gomdar,2,Denchhi,1,NA,5.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,1.0,0.0,1.0,0.0,,2,,,2.0,9.876543209876543
5924,9e9bbed5ab9e4f4fb0aae766c072b0f6,11,2,Gomdar,2,Denchhi,1,NA,3.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,1,,,,,,0.0,4.0,1.0,0.0,3.0,0.0,1.0,2,,,2.0,9.876543209876543
5925,d302ba4d5fdb485eb106e71983cf0bc1,11,2,Gomdar,2,Denchhi,1,NA,2.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,1,4000.0,1,1,0,1.0,0.0,1.0,,1.0,0.0,4.0,2.0,0.0,2.0,0.0,,2,,,2.0,9.876543209876543
5926,7f6d11b620ce456dae2672754f3e2c97,11,2,Gomdar,2,Denchhi,1,NA,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,4.0,,,,,3.0,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,9.876543209876543
5927,08948f0fff734365b7863a9f84461056,11,2,Gomdar,2,Denchhi,1,NA,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,2.0,,,0.0,,2,,,2.0,9.876543209876543
5928,757e94bfb24948a8b90e4cb661e2a47a,11,2,Gomdar,2,Denchhi,1,NA,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,1,,,,,,0.0,2.0,1.0,0.0,0.5,0.0,0.5,2,,,2.0,9.876543209876543
5929,71246f048e364c3fad500baa40766ab4,11,2,Gomdar,2,Denchhi,1,NA,2.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,6.0,,,,,,,2,,0,1,0,,,,,,0.0,3.0,2.0,0.0,1.0,0.0,,2,,,2.0,9.876543209876543
5930,38961b88fdbd48c58c66afb1f7e8af72,11,2,Gomdar,2,Denchhi,1,NA,3.0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,1,,,,,,0.0,0.5,0.5,,,0.0,0.3,2,,,2.0,9.876543209876543
5931,ac513f1a5ee64c429f081207d4cac905,11,2,Gomdar,2,Denchhi,1,NA,2.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,9.876543209876543
5932,f49b64be3337491da800fe507f38cd8d,11,2,Gomdar,2,Denchhi,1,NA,6.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,1,1,1,19.0,0.0,0.0,19.0,19.0,0.0,2.0,0.0,2.0,,0.0,1.0,2,,,2.0,9.876543209876543
5933,194d7bf4562f41f3b15c1d5532367461,11,2,Gomdar,2,Denchhi,1,NA,5.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,1,,,,,,0.0,1.0,1.0,,,0.0,1.0,2,,,2.0,9.876543209876543
5934,31adca6de1a947a68fe0944bcc5ae772,11,2,Gomdar,2,Denchhi,1,NA,1.0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,1,,,,,,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2,,,2.0,9.876543209876543
5935,6160a9d56ad04a1199d70754d2d5327c,11,2,Gomdar,2,Denchhi,1,NA,2.0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,1,6000.0,1,1,0,0.5,0.5,,,0.5,0.0,5.0,3.0,0.0,2.0,0.0,,1,106000.0,,2.0,9.876543209876543
5936,5d531d140f5843ab81b92466306fed58,11,2,Gomdar,2,Denchhi,1,NA,3.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,5.0,3.0,1.0,1.0,0.0,,2,,,2.0,9.876543209876543
5937,b2846508e4ed43c19098a72a6f29b666,11,2,Gomdar,2,Denchhi,1,NA,7.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,,,10.0,,,,,,,2,,1,1,1,0.2,0.2,,,0.2,0.0,3.0,3.0,,,0.0,0.22,2,,,2.0,9.876543209876543
5938,edf60326841d4c79a4604bb4e35367e8,11,2,Gomdar,2,Denchhi,1,NA,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,9.876543209876543
5939,943a96a31b0b4b69bc0f58277d51dc07,11,2,Gomdar,2,Denchhi,1,NA,6.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,3.0,,,,,10.0,,2,,0,1,1,,,,,,0.0,10.0,8.0,2.0,,0.0,1.0,2,,,2.0,9.876543209876543
5940,903f7d1963e94fe3b683ea3f0cff7116,11,2,Gomdar,2,Denchhi,1,NA,7.0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,7.0,,,,,7.0,,2,,1,1,1,0.15,0.15,,,0.15,0.0,2.0,2.0,,,0.0,2.0,2,,,2.0,9.876543209876543
5941,514374e2071047a0956461e6fa07ad85,11,2,Gomdar,2,Denchhi,1,NA,4.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,3.0,,,,,3.0,,2,,0,1,1,,,,,,0.0,3.5,2.0,0.0,1.0,0.0,1.0,2,,,2.0,9.876543209876543
5942,c4c79295f0804b90ade0dd9b15cdc7ec,11,2,Gomdar,2,Denchhi,1,NA,6.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,1,,,,,,0.0,1.0,1.0,,,0.0,1.0,2,,,2.0,9.876543209876543
5943,a571e2f57f9b4d8b98a4674efdf6f6fe,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,3.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,0.0,7.68,4.0,0.0,3.68,0.0,,2,,,2.0,11.078362573099415
5944,ef462b96cc2748f5b0f7462c797d6c81,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,7.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,2.0,,,0.0,,2,,,2.0,11.078362573099415
5945,69d138c3bb754c29bfa0acc766903c15,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,11.078362573099415
5946,e203b89455a74dab9c47f57ded6e4a0b,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,5.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,2.0,0.0,1.0,1.0,0.0,,2,,,2.0,11.078362573099415
5947,583157c6465b43248e57f03d41eb3727,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,4.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,11.078362573099415
5948,1b19ef21cd1c47d1a8bed7dbaf79cfaf,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,4.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,1,1,0,0.5,0.5,,,0.5,0.0,1.0,0.5,0.0,0.5,0.0,,2,,,2.0,11.078362573099415
5949,aecea8db8c9b45eb894e1a2be4128d3e,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,5.0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,11.078362573099415
5950,97c9adf23ad940c5b79edf73c6040e2a,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,3.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,11.078362573099415
5951,a393b146e21d4ffa8542073432225e80,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,7.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,10.0,,,,,1.0,,2,,0,1,1,,,,,,0.0,13.0,4.0,0.0,8.0,0.0,1.0,2,,,2.0,11.078362573099415
5952,e8c54b792bbb434a93ac32f66aabda9a,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,2,,0,1,1,,,,,,0.0,20.0,1.0,0.0,19.0,0.0,1.0,2,,,2.0,11.078362573099415
5953,aaf08ce105024e1ea37869e8ee107168,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,5.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,1,,,,,,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2,,,2.0,11.078362573099415
5954,3a3edb1cce3642e68d8112c48e7ae96c,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,9.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,1,,,,,,0.0,1.0,1.0,,,0.0,0.2,2,,,2.0,11.078362573099415
5955,b2cb465a017f4fb29e5460e219a6bc3a,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,4.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,2,,1,1,1,2.0,0.0,0.0,2.0,2.0,0.0,7.0,5.0,0.0,2.0,0.0,2.0,2,,,2.0,11.078362573099415
5956,8f55d349fad64d91a6f1941db4534f0a,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,5.0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,7.0,,,,,,,2,,1,1,1,0.4,0.4,,,0.4,0.0,9.0,6.0,0.0,0.0,0.0,3.0,2,,,2.0,11.078362573099415
5957,42800d8c59be40cdbe6f1b5c85a3ca7e,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,2,,0,1,1,,,,,,0.0,5.0,5.0,,,0.0,6.2,2,,,2.0,11.078362573099415
5958,7557c62cbb944e08a3c133ad39598d09,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,7.0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,6.0,,,,,,,2,,0,1,0,,,,,,0.0,3.0,2.0,0.0,1.0,0.0,,2,,,2.0,11.078362573099415
5959,76df4e5bbebd40ecb91fbd3b1c388d91,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,1,,,,,,0.0,4.0,4.0,,,0.0,1.0,2,,,2.0,11.078362573099415
5960,c406580f9b994f8aaf355b1f8500bf64,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,3.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,2,,0,1,0,,,,,,0.0,5.0,3.0,0.0,2.0,0.0,,2,,,2.0,11.078362573099415
5961,76285a0e3b7c443ba4125762220be7e7,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,1,,,,,,0.0,8.0,4.0,0.0,4.0,0.0,1.0,2,,,2.0,11.078362573099415
5962,98573794f80f4ec7abf2d937fc8a6de0,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,6.0,,,,,,,2,,0,1,1,,,,,,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2,,,2.0,11.078362573099415
5963,06237ca92d0c481f91636ed2aa7b3930,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,5.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,1,,,,,,0.0,4.0,1.0,0.0,3.0,0.0,1.0,2,,,2.0,11.078362573099415
5964,cf9586a85d3a49ab8fd1bcf85adfc75d,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,2.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,9.0,,,,,,,2,,0,1,1,,,,,,0.0,1.0,1.0,,,0.0,1.0,2,,,2.0,11.078362573099415
5965,9832da5741c4444ebf4a8d073f31ac0f,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,3.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,1,,,,,,0.0,0.55,0.55,,,0.0,0.3,2,,,2.0,11.078362573099415
5966,e83fd1b2f90042b7b7ed18920e389cda,11,2,Gomdar,3,Gomdar_Richhanglu,1,NA,5.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,11.078362573099415
5967,72b85bba32e740b2b2a69afad98f65d4,11,2,Gomdar,5,Narphoong,1,NA,6.0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,7.207207207207208
5968,8ab63383478345f9b664db257ec1a8d5,11,2,Gomdar,5,Narphoong,1,NA,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,7.207207207207208
5969,baa0026d85b94fb091b9165fab37c5b7,11,2,Gomdar,5,Narphoong,1,NA,1.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,7.207207207207208
5970,c5fffeeaca3a41db98216a40ee85dacd,11,2,Gomdar,5,Narphoong,1,NA,4.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.5,0.3,0.2,,0.0,,2,,,2.0,7.207207207207208
5971,a76ef536a7b04926ade0b69dcd9180de,11,2,Gomdar,5,Narphoong,1,NA,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,7.207207207207208
5972,355e87a779c74c34ac7cb9c1c9a4e1a2,11,2,Gomdar,5,Narphoong,1,NA,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,7.207207207207208
5973,37456e96c3364eaa85226e7700b21c2a,11,2,Gomdar,5,Narphoong,1,NA,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,7.207207207207208
5974,f99e970035214c1fafc26e37783e420d,11,2,Gomdar,5,Narphoong,1,NA,1.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,7.207207207207208
5975,7bbad76206184a4ca706dfc769630e41,11,2,Gomdar,5,Narphoong,1,NA,7.0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,1,,,,,,0.0,1.0,1.0,,,0.0,0.2,2,,,2.0,7.207207207207208
5976,d9d44ae8fbee46eebbbd0da2a90732e1,11,2,Gomdar,5,Narphoong,1,NA,2.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,1,,,,,,0.0,2.0,1.5,0.0,0.5,0.0,0.2,2,,,2.0,7.207207207207208
5977,75de40d6f4b345eb8cd033fd8d513549,11,2,Gomdar,5,Narphoong,1,NA,3.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,2,,0,1,0,,,,,,0.0,6.0,2.0,0.0,4.0,0.0,,2,,,2.0,7.207207207207208
5978,5b393edf4ce94dbfbc6b2a82affff1a2,11,2,Gomdar,5,Narphoong,1,NA,3.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,1.0,0.0,1.0,0.0,,2,,,2.0,7.207207207207208
5979,8e48b72722374790a06d1f965c5e7527,11,3,Langchenphu,3,Jangsa,1,NA,4.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0,1,0,,,6.0,,,7.0,,12.0,,1,9000.0,0,1,1,,,,,,0.0,2.5,2.5,,,0.0,1.5,2,,,2.0,11.2090395480226
5980,708251d7814d4d9d9c1fd2f3087b92f0,11,3,Langchenphu,3,Jangsa,1,NA,9.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,10.0,,,,,,,2,,1,1,1,5.0,5.0,,,5.0,0.0,1.0,1.0,,,0.0,1.0,2,,,2.0,11.2090395480226
